Dataset	NexprotID	EnsmbleID	GeneName	uPE1	PE_level	Chr	DB	Ontology	Description	
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000047	regulation of cell-cell adhesion mediated by cadherin
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000049	positive regulation of cell-cell adhesion mediated by cadherin
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000136	regulation of cell proliferation involved in heart morphogenesis
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000145	regulation of cell motility
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000191	regulation of fatty acid transport
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000193	positive regulation of fatty acid transport
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000257	regulation of protein activation cascade
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000377	regulation of reactive oxygen species metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000379	positive regulation of reactive oxygen species metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000380	regulation of mesoderm development
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000463	positive regulation of excitatory postsynaptic potential
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0002385	mucosal immune response
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0002455	humoral immune response mediated by circulating immunoglobulin
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0002523	leukocyte migration involved in inflammatory response
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0002524	hypersensitivity
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0002526	acute inflammatory response
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0002544	chronic inflammatory response
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0002673	regulation of acute inflammatory response
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0002704	negative regulation of leukocyte mediated immunity
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0002707	negative regulation of lymphocyte mediated immunity
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0002883	regulation of hypersensitivity
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0002920	regulation of humoral immune response
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000738	positive regulation of stem cell differentiation
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000739	regulation of mesenchymal stem cell differentiation
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:2000826	regulation of heart morphogenesis
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0002921	negative regulation of humoral immune response
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0002934	desmosome organization
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0003014	renal system process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0003071	renal system process involved in regulation of systemic arterial blood pressure
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0003091	renal water homeostasis
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0003129	heart induction
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0003338	metanephros morphogenesis
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006063	uronic acid metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006081	cellular aldehyde metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006493	protein O-linked glycosylation
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006629	lipid metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006631	fatty acid metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006633	fatty acid biosynthetic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006636	unsaturated fatty acid biosynthetic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006658	phosphatidylserine metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006690	icosanoid metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006691	leukotriene metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006692	prostanoid metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006693	prostaglandin metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006714	sesquiterpenoid metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006720	isoprenoid metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006721	terpenoid metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006766	vitamin metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006775	fat-soluble vitamin metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006776	vitamin A metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006805	xenobiotic metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006833	water transport
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006855	drug transmembrane transport
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006857	oligopeptide transport
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006928	movement of cell or subcellular component
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006935	chemotaxis
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006952	defense response
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006953	acute-phase response
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006954	inflammatory response
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006955	immune response
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0006959	humoral immune response
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007010	cytoskeleton organization
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007015	actin filament organization
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007016	cytoskeletal anchoring at plasma membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007043	cell-cell junction assembly
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007044	cell-substrate junction assembly
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007155	cell adhesion
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007160	cell-matrix adhesion
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007163	establishment or maintenance of cell polarity
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007250	activation of NF-kappaB-inducing kinase activity
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007254	JNK cascade
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007266	Rho protein signal transduction
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007275	multicellular organism development
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007398	ectoderm development
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007431	salivary gland development
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007435	salivary gland morphogenesis
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007500	mesodermal cell fate determination
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007584	response to nutrient
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007586	digestion
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007588	excretion
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0007605	sensory perception of sound
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0008218	bioluminescence
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0008283	cell proliferation
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0008544	epidermis development
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009235	cobalamin metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009410	response to xenobiotic stimulus
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009415	response to water
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009605	response to external stimulus
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009607	response to biotic stimulus
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009611	response to wounding
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009617	response to bacterium
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009635	response to herbicide
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009653	anatomical structure morphogenesis
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009698	phenylpropanoid metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009753	response to jasmonic acid
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009804	coumarin metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009812	flavonoid metabolic process
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009887	animal organ morphogenesis
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009888	tissue development
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009912	auditory receptor cell fate commitment
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009913	epidermal cell differentiation
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009994	oocyte differentiation
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0010224	response to UV-B
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0010288	response to lead ion
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0010470	regulation of gastrulation
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0010518	positive regulation of phospholipase activity
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0001527	microfibril
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0001533	cornified envelope
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0001726	ruffle
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005576	extracellular region
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005604	basement membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005605	basement membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005610	laminin-5 complex
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005615	extracellular space
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005640	nuclear outer membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005641	nuclear envelope lumen
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005796	Golgi lumen
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005856	cytoskeleton
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005861	troponin complex
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005865	striated muscle thin filament
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005882	intermediate filament
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005884	actin filament
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005886	plasma membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005887	integral component of plasma membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005902	microvillus
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005911	cell-cell junction
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005912	adherens junction
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005913	cell-cell adherens junction
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005915	zonula adherens
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005921	gap junction
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005922	connexin complex
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0005923	bicellular tight junction
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0008305	integrin complex
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009925	basal plasma membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0009986	cell surface
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0014731	spectrin-associated cytoskeleton
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0015629	actin cytoskeleton
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0016020	membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0016021	integral component of membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0016023	cytoplasmic vesicle
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0016323	basolateral plasma membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0016324	apical plasma membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0016327	apicolateral plasma membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0016328	lateral plasma membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0030054	cell junction
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0030056	hemidesmosome
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0030057	desmosome
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0030131	clathrin adaptor complex
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0030667	secretory granule membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0030897	HOPS complex
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0031012	extracellular matrix
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0031224	intrinsic component of membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0031225	anchored component of membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0031226	intrinsic component of plasma membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0031252	cell leading edge
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0031526	brush border membrane
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0031982	vesicle
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0031988	vesicle
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0042581	specific granule
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0042599	lamellar body
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0043218	compact myelin
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0043256	laminin complex
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0043296	apical junction complex
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0044421	extracellular region part
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0044425	membrane part
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0044430	cytoskeletal part
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0044431	Golgi apparatus part
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0044459	plasma membrane part
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0045095	keratin filament
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0045111	intermediate filament cytoskeleton
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0045177	apical part of cell
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0045178	basal part of cell
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0070160	tight junction
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0070161	anchoring junction
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0070695	FHF complex
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0071944	cell periphery
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	Gene Ontology	GO:0097209	epidermal lamellar body
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SANA_TNF_SIGNALING_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LEE_LIVER_CANCER_E2F1_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	OSAWA_TNF_TARGETS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ABBUD_LIF_SIGNALING_2_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZHAN_MULTIPLE_MYELOMA_SPIKED
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LEI_MYB_TARGETS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HALMOS_CEBPA_TARGETS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LENAOUR_DENDRITIC_CELL_MATURATION_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	CROMER_METASTASIS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	TAVOR_CEBPA_TARGETS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	VERHAAK_AML_WITH_NPM1_MUTATED_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SESTO_RESPONSE_TO_UV_C8
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LIANG_SILENCED_BY_METHYLATION_2
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	WHITESIDE_CISPLATIN_RESISTANCE_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	IVANOVA_HEMATOPOIESIS_STEM_CELL_LONG_TERM
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	CHANG_IMMORTALIZED_BY_HPV31_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	CUI_TCF21_TARGETS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KANG_FLUOROURACIL_RESISTANCE_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	WESTON_VEGFA_TARGETS_12HR
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MURAKAMI_UV_RESPONSE_6HR_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MEDINA_SMARCA4_TARGETS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	WESTON_VEGFA_TARGETS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	DAZARD_RESPONSE_TO_UV_NHEK_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	DAZARD_UV_RESPONSE_CLUSTER_G4
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LIANG_SILENCED_BY_METHYLATION_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	BROWNE_HCMV_INFECTION_6HR_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	DAZARD_UV_RESPONSE_CLUSTER_G2
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	WESTON_VEGFA_TARGETS_3HR
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	BILD_HRAS_ONCOGENIC_SIGNATURE
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	DURCHDEWALD_SKIN_CARCINOGENESIS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	YANG_MUC2_TARGETS_DUODENUM_6MO_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LEIN_CHOROID_PLEXUS_MARKERS
